# * INTENSITY STEADY STATE * 
#
# file generated by ** ns_ISS.H ** 
#
# ------------- 
# ome (eV)	Ome	|p1|²	|p2|²	|p3|²	N
#
  2.0358  	0          	0          	0          	0          	1          	0          
  2.0376  	0          	0          	0          	0          	1          	0          
  2.0394  	0          	0          	0          	0          	1          	0          
  2.0412  	0          	0          	0          	0          	1          	0          
  2.043   	0          	0          	0          	0          	1          	0          
  2.0448  	0          	0          	0          	0          	1          	0          
  2.0466  	0          	0          	0          	0          	1          	0          
  2.0484  	0          	0          	0          	0          	1          	0          
  2.0502  	0          	0          	0          	0          	1          	0          
  2.052   	0          	0          	0          	0          	1          	0          
  2.0538  	0          	0          	0          	0          	1          	0          
  2.0556  	0          	0          	0          	0          	1          	0          
  2.0574  	0          	0          	0          	0          	1          	0          
  2.0592  	0          	0          	0          	0          	1          	0          
  2.061   	0          	0          	0          	0          	1          	0          
  2.0628  	0          	0          	0          	0          	1          	0          
  2.0646  	0          	0          	0          	0          	1          	0          
  2.0664  	0          	0          	0          	0          	1          	0          
  2.0682  	0          	0          	0          	0          	1          	0          
  2.07    	0          	0          	0          	0          	1          	0          
  2.0718  	0          	0          	0          	0          	1          	0          
  2.0736  	0          	0          	0          	0          	1          	0          
  2.0754  	0          	0          	0          	0          	1          	0          
  2.0772  	0          	0          	0          	0          	1          	0          
  2.079   	0          	0          	0          	0          	1          	0          
  2.0808  	0          	0          	0          	0          	1          	0          
  2.0826  	0          	0          	0          	0          	1          	0          
  2.0844  	0          	0          	0          	0          	1          	0          
  2.0862  	0          	0          	0          	0          	1          	0          
  2.088   	0          	0          	0          	0          	1          	0          
  2.0898  	0          	0          	0          	0          	1          	0          
  2.0916  	0          	0          	0          	0          	1          	0          
  2.0934  	0          	0          	0          	0          	1          	0          
  2.0952  	0          	0          	0          	0          	1          	0          
  2.097   	0          	0          	0          	0          	1          	0          
  2.0988  	0          	0          	0          	0          	1          	0          
  2.1006  	0          	0          	0          	0          	1          	0          
  2.1024  	0          	0          	0          	0          	1          	0          
  2.1042  	0          	0          	0          	0          	1          	0          
  2.106   	0          	0          	0          	0          	1          	0          
  2.1078  	0          	0          	0          	0          	1          	0          
  2.1096  	0          	0          	0          	0          	1          	0          
  2.1114  	0          	0          	0          	0          	1          	0          
  2.1132  	0          	0          	0          	0          	1          	0          
  2.115   	0          	0          	0          	0          	1          	0          
  2.1168  	0          	0          	0          	0          	1          	0          
  2.1186  	0          	0          	0          	0          	1          	0          
  2.1204  	0          	0          	0          	0          	1          	0          
  2.1222  	0          	0          	0          	0          	1          	0          
  2.124   	0          	0          	0          	0          	1          	0          
  2.1258  	0          	0          	0          	0          	1          	0          
  2.1276  	0          	0          	0          	0          	1          	0          
  2.1294  	0          	0          	0          	0          	1          	0          
  2.1312  	0          	0          	0          	0          	1          	0          
  2.133   	0          	0          	0          	0          	1          	0          
  2.1348  	0          	0          	0          	0          	1          	0          
  2.1366  	0          	0          	0          	0          	1          	0          
  2.1384  	0          	0          	0          	0          	1          	0          
  2.1402  	0          	0          	0          	0          	1          	0          
  2.142   	0          	0          	0          	0          	1          	0          
  2.1438  	0          	0          	0          	0          	1          	0          
  2.1456  	0          	0          	0          	0          	1          	0          
  2.1474  	0          	0          	0          	0          	1          	0          
  2.1492  	0          	0          	0          	0          	1          	0          
  2.151   	0          	0          	0          	0          	1          	0          
  2.1528  	0          	0          	0          	0          	1          	0          
  2.1546  	0          	0          	0          	0          	1          	0          
  2.1564  	0          	0          	0          	0          	1          	0          
  2.1582  	0          	0          	0          	0          	1          	0          
  2.16    	0          	0          	0          	0          	1          	0          
  2.1618  	0          	0          	0          	0          	1          	0          
  2.1636  	0          	0          	0          	0          	1          	0          
  2.1654  	0          	0          	0          	0          	1          	0          
  2.1672  	0          	0          	0          	0          	1          	0          
  2.169   	0          	0          	0          	0          	1          	0          
  2.1708  	0          	0          	0          	0          	1          	0          
  2.1726  	0          	0          	0          	0          	1          	0          
  2.1744  	0          	0          	0          	0          	1          	0          
  2.1762  	0          	0          	0          	0          	1          	0          
  2.178   	0          	0          	0          	0          	1          	0          
  2.1798  	0          	0          	0          	0          	1          	0          
